Time,15min mean System Pout Consumption power (ALL) [kW],15min mean System Pout AC-coupling back power (ALL) [kW],15min mean System Pin Consumption power (ALL) [kW],15min mean System Pin Injection power (ALL) [kW],15min mean System Batt Charge Power Pbatt [kW],15min mean System Batt Discharge Power Pbatt [kW],15min mean Solar power (ALL) [kW]
2024-08-01 00:15:00,0.13441133333333335,0.0,0.006178926666666667,0.0,0.0,-0.1781326714933333,0.0
2024-08-01 00:30:00,0.14264133333333331,0.0,0.0063371799999999995,0.0,0.0,-0.186475518,0.0
2024-08-01 00:45:00,0.13216133333333333,0.0,0.00632178,0.0,0.0,-0.175540458,0.0
2024-08-01 01:00:00,0.13184266666666666,0.0,0.006304446666666667,0.0,0.0,-0.174714222,0.0
2024-08-01 01:15:00,0.131014,0.0,0.0062803266666666665,0.0,0.0,-0.17459067600000003,0.0
2024-08-01 01:30:00,0.13097733333333333,0.0,0.006204113333333333,0.0,0.0,-0.17476558429333336,0.0
2024-08-01 01:45:00,0.07615106666666667,0.0,0.005513206666666667,0.0,0.0,-0.11898471000000001,0.0
2024-08-01 02:00:00,0.061576,0.0,0.005359153333333333,0.0,0.0,-0.104102196,0.0
2024-08-01 02:15:00,0.11038640000000001,0.0,0.00595622,0.0,0.0,-0.15324040253333332,0.0
2024-08-01 02:30:00,0.13960933333333334,0.0,0.0063650600000000005,0.0,0.0,-0.18272288085333335,0.0
2024-08-01 02:45:00,0.1371453333333333,0.0,0.006427106666666667,0.0,0.0,-0.18076573968,0.0
2024-08-01 03:00:00,0.13160533333333332,0.0,0.006239833333333333,0.0,0.0,-0.17503467703333336,0.0
2024-08-01 03:15:00,0.13180066666666665,0.0,0.006269826666666667,0.0,0.0,-0.17437463609333334,0.0
2024-08-01 03:30:00,0.13164199999999998,0.0,0.006149073333333334,0.0,0.0,-0.17601087225333334,0.0
2024-08-01 03:45:00,0.12797133333333333,0.0,0.00617168,0.0,0.0,-0.17144391733333333,0.0
2024-08-01 04:00:00,0.12953933333333334,0.0,0.006089499999999999,0.0,0.0,-0.17256118985333335,0.0
2024-08-01 04:15:00,0.12841266666666667,0.0,0.006050826666666667,0.0,0.0,-0.17224096616666668,0.0
2024-08-01 04:30:00,0.12729266666666667,0.0,0.0060475799999999994,0.0,0.0,-0.17098638198666669,0.0
2024-08-01 04:45:00,0.13537533333333332,0.0,0.006162126666666667,0.0,0.0,-0.1775726082,0.0
2024-08-01 05:00:00,0.24669946666666667,0.0,0.0077489866666666666,0.0,0.0,-0.29500362857333334,0.0
2024-08-01 05:15:00,0.1227274,0.0,0.006010506666666667,0.0,0.0,-0.16592960265999998,0.0
2024-08-01 05:30:00,0.1341706666666667,0.0,0.006014993333333333,0.0,0.0,-0.17793978689333334,0.0
2024-08-01 05:45:00,0.13449333333333333,0.0,0.005942626666666667,0.0,0.0,-0.17694167142666667,0.0
2024-08-01 06:00:00,0.13343000000000002,0.0,0.0056386,0.0,0.0,-0.18397324666666667,0.0017496966666666668
2024-08-01 06:15:00,0.13098666666666667,0.0,0.005497973333333334,0.0,0.0,-0.18119463333333333,0.006580346666666667
2024-08-01 06:30:00,0.13143666666666667,0.0,0.005479546666666666,0.0,0.0,-0.17438236666666668,0.02403046666666667
2024-08-01 06:45:00,0.1275458,0.0,0.0052963866666666665,0.0,0.0,-0.17031565858666667,0.024428799999999997
2024-08-01 07:00:00,0.06558613333333334,0.0,0.0044514533333333325,0.0,0.0,-0.08561116102666667,0.0512986
2024-08-01 07:15:00,0.06515286666666667,0.0,0.004430473333333334,0.0,0.0,-0.10272420250666667,0.030008733333333332
2024-08-01 07:30:00,0.13596333333333332,0.0,0.005014053333333333,0.0,0.0,-0.0694666944,0.1335388
2024-08-01 07:45:00,0.13274266666666665,0.0,0.00495144,0.0,0.004692842933333333,-0.024871808805600002,0.17880733333333335
2024-08-01 08:00:00,0.13220266666666666,0.0,0.003942606666666667,-0.00051006,0.11188409441333333,-0.0008381808706666666,0.32048133333333334
2024-08-01 08:15:00,0.10819246666666667,0.0,0.0,-0.5660537333333333,0.21289746498666667,0.0,0.995946
2024-08-01 08:30:00,0.28816122,-0.015512,0.0,-1.4996913333333335,0.18449232616666666,-0.009425933493333335,2.1187933333333335
2024-08-01 08:45:00,0.13127688,-0.026048,0.0,-2.3767693333333333,0.21059577954000003,0.0,2.8733266666666664
2024-08-01 09:00:00,0.14124293333333335,-0.00012056666666666667,0.0,-1.352732,0.1974361404,-0.011018236233333334,1.8446360000000002
2024-08-01 09:15:00,0.009480266666666666,-0.010060806,0.0,-4.000546666666667,0.21359589666666665,0.0,4.43462
2024-08-01 09:30:00,0.03313905066666666,-0.020243684666666664,0.0,-3.5756666666666663,0.21237467000000002,0.0,4.02904
2024-08-01 09:45:00,0.111782,0.0,0.0,-1.783504,0.21390896714666666,0.0,2.2845186666666666
2024-08-01 10:00:00,0.0817542,0.0,0.0,-0.36513333333333337,0.21422627766,0.0,0.7704920000000001
2024-08-01 10:15:00,0.08601653333333334,0.0,0.0014694333333333332,-0.24138,0.16025810910666666,-0.008805111066666668,0.5800773333333333
2024-08-01 10:30:00,0.14623933333333333,0.0,0.0036123866666666667,-0.021148133333333333,0.08768584516,-0.01705545943333333,0.32220066666666664
2024-08-01 10:45:00,0.13070733333333334,0.0,0.002928633333333333,-0.03372493333333333,0.14472418544466667,0.0,0.40195600000000004
2024-08-01 11:00:00,0.099629,0.0,0.0,-0.87331096,0.21241024058000002,0.0,1.3098386666666666
2024-08-01 11:15:00,0.11508033333333333,0.0,0.0,-0.4417321866666667,2.2012069221333332,0.0,2.995166666666667
2024-08-01 11:30:00,0.129082,0.0,0.0009675626666666666,-0.0004518446666666667,0.9127235028666667,0.0,1.1849266666666667
2024-08-01 11:45:00,0.08688266666666666,-0.026523666666666668,0.000229056,-2.0167026341333334,1.7441664989999999,0.0,4.044234
2024-08-01 12:00:00,0.027433233866666667,-0.023134193333333334,0.0,-3.593808666666667,2.066105483,0.0,5.986246666666667
2024-08-01 12:15:00,0.0109147,-0.038057108199999995,0.0,-4.533433333333333,0.9512221579333333,0.0,5.728913333333334
2024-08-01 12:30:00,0.014233133333333333,-0.0874358,0.0,-5.918906666666667,0.9535437746666667,0.0,7.112186666666667
2024-08-01 12:45:00,0.0,-0.10936353333333333,0.0,-6.971813333333333,0.07471730401333333,-0.0018545103893333333,7.248013333333334
2024-08-01 13:00:00,0.0,-0.11879886666666667,0.0,-7.29028,0.008036622466666666,-0.0018034494980000001,7.4981800000000005
2024-08-01 13:15:00,0.0,-0.11850386666666667,0.0,-7.25134,0.0045216976,0.0,7.451173333333333
2024-08-01 13:30:00,0.0,-0.11692273333333333,0.0,-7.169466666666667,0.0043449914666666666,0.0,7.36822
2024-08-01 13:45:00,0.0,-0.16353399999999998,0.0,-7.1908666666666665,0.003329505013333333,0.0,7.341973333333333
2024-08-01 14:00:00,0.0,-0.18176,0.0,-7.062706666666667,0.004390359660666667,-0.000503428254,7.194606666666667
2024-08-01 14:15:00,0.0,-0.14109393333333334,0.0,-6.9405399999999995,0.0030868432,0.0,7.107646666666667
2024-08-01 14:30:00,0.0,-0.10223033333333334,0.0,-6.78506,0.0026935999999999996,-1.68e-05,6.98818
